Sex,Age,Race,Juvenile Felonies,Juvenile Misdemeanors,Juvenile Others,Previous Convictions,Degree of Conviction,Days in Jail,COMPAS Score,Recidivism
1,27,0,0,0,0,13,1,2,7,1
0,51,0,0,0,0,16,0,156,7,0
1,26,0,0,0,0,1,1,14,5,1
1,29,0,0,0,0,3,0,2,4,1
1,52,2,0,0,0,6,0,2,4,1
1,28,2,0,0,0,1,0,5,3,1
0,34,4,0,0,0,4,0,98,6,1
1,55,0,0,0,0,5,0,326,2,1
1,46,2,0,0,0,2,1,25,1,0
1,59,2,0,0,0,0,1,1,0,0
1,26,0,1,1,0,10,0,30,8,1
1,28,0,0,0,0,5,0,32,9,0
1,63,2,0,0,0,2,0,92,0,0
1,42,0,0,0,0,0,0,2,0,0
1,21,0,0,0,0,1,0,2,2,0
1,57,0,0,0,0,2,0,32,0,0
1,23,0,1,2,2,6,0,1,5,1
1,54,0,0,0,0,28,0,83,8,1
1,35,0,0,0,1,8,0,11,6,1
1,42,2,0,0,0,1,0,1,0,0
0,24,0,1,0,0,6,0,152,8,1
1,54,0,0,0,0,2,1,1,0,0
1,58,0,0,0,0,12,1,4,5,1
1,40,3,0,0,0,1,1,1,0,0
1,23,2,0,0,1,1,1,1,4,1
1,35,0,0,0,0,1,1,30,1,0
1,53,0,0,0,0,17,0,226,5,0
1,20,0,0,0,0,1,0,3,9,1
1,24,0,0,0,0,1,0,31,3,0
1,51,2,0,0,0,0,0,216,0,0
1,24,3,0,0,0,0,0,2,9,0
1,37,2,0,0,0,3,0,7,1,0
0,46,0,0,0,0,0,0,62,0,0
1,47,2,0,0,0,3,0,1,0,0
1,34,2,0,0,0,4,0,2,5,1
1,56,2,0,0,0,0,0,31,0,0
1,34,3,0,0,0,4,0,32,0,1
1,59,2,0,0,0,1,0,1,0,1
1,35,1,0,0,0,0,0,102,5,0
1,58,3,0,0,0,1,0,127,0,0
1,29,3,0,0,0,2,1,30,3,0
0,53,2,0,0,0,1,1,23,0,0
1,35,0,0,0,0,0,0,23,4,0
1,29,2,0,0,0,1,0,38,2,0
1,30,0,0,0,0,4,1,32,0,0
0,24,2,0,0,1,6,0,4,8,1
1,21,2,0,0,4,2,1,187,8,1
1,50,1,0,0,0,5,0,282,6,1
1,33,2,0,0,0,0,0,1,8,0
1,26,0,0,0,0,1,0,292,1,0
1,49,0,2,0,1,18,0,276,6,0
0,30,2,0,0,0,0,1,32,1,0
1,37,2,0,0,0,5,0,30,2,0
0,60,2,0,0,0,5,1,1,3,0
1,29,2,0,0,0,6,0,71,8,1
1,55,3,0,0,0,0,0,31,0,0
1,29,2,0,0,0,0,1,2,3,1
1,54,0,0,0,0,0,1,2,0,0
1,29,0,0,0,0,4,0,21,3,1
1,29,0,0,0,0,12,0,2,7,0
0,59,2,0,0,0,0,1,30,0,0
1,38,0,0,0,0,0,0,2,4,0
0,22,3,0,0,0,2,0,19,4,1
1,29,0,0,0,0,4,0,174,6,1
1,27,2,0,0,0,1,1,2,2,1
1,26,3,0,0,0,7,0,2,4,1
1,52,3,0,0,0,20,0,28,2,0
1,66,0,0,0,0,33,0,101,5,1
1,22,0,0,0,0,0,0,29,9,0
1,27,2,0,0,0,2,0,1,4,0
1,51,2,0,0,0,1,1,2,0,0
1,35,2,0,0,0,1,0,282,1,0
1,71,2,0,0,0,2,1,290,0,0
1,36,0,0,0,0,0,1,31,0,0
1,52,2,0,0,0,4,1,28,2,0
1,39,2,0,0,0,4,0,213,0,0
1,30,2,0,0,0,1,0,31,4,0
0,35,0,0,0,0,12,1,1,1,0
1,25,0,2,0,1,2,0,78,7,0
1,48,5,0,0,0,12,0,2,4,0
1,55,0,0,0,0,1,0,226,8,0
0,62,3,0,0,0,0,0,31,0,0
0,34,2,0,0,0,4,0,20,5,0
0,26,0,0,0,0,0,1,2,1,0
0,48,2,0,0,0,0,1,1,0,0
1,30,3,0,0,0,7,1,170,3,0
1,28,5,0,0,0,2,1,59,0,0
1,33,0,0,0,0,2,1,1,2,0
0,34,0,0,0,0,6,0,53,3,0
0,22,0,0,0,0,1,0,188,8,0
1,25,5,0,0,0,0,1,1,0,0
1,59,0,0,0,0,10,0,572,6,1
1,29,0,0,0,0,5,0,62,4,1
1,42,5,0,0,0,0,1,1,0,0
1,24,2,0,0,0,0,0,32,1,0
1,58,2,0,0,0,0,0,31,0,0
1,48,2,0,0,0,1,0,217,6,1
0,54,2,0,0,0,2,0,1,0,0
1,55,0,0,0,0,0,1,132,7,1
1,30,0,0,0,1,0,1,60,1,0
1,24,2,0,0,0,3,0,1,4,0
1,52,0,0,0,0,4,1,2,4,0
1,20,0,0,0,0,0,0,1,3,1
1,25,2,0,0,0,4,0,143,3,1
1,24,2,0,0,0,0,0,16,1,0
1,23,2,0,0,0,0,1,2,8,0
1,27,2,0,1,3,6,0,2,3,1
1,53,0,0,0,0,1,0,1,0,0
1,25,0,0,1,0,1,1,177,2,1
0,29,5,0,0,0,0,0,1,1,0
1,31,0,0,0,0,0,0,1,1,0
1,25,0,0,1,0,6,0,232,3,1
1,32,2,0,0,0,1,0,1,0,1
1,21,2,0,0,0,0,0,1,2,1
1,45,2,0,0,0,10,0,11,4,0
1,37,5,0,0,0,1,0,6,0,0
1,25,2,0,0,0,0,0,1,2,0
1,21,0,0,0,0,0,1,1,2,0
1,32,3,1,1,0,20,0,31,9,0
1,35,0,0,0,0,0,0,3,6,0
1,34,2,1,0,0,28,0,145,9,0
1,42,0,0,0,0,14,0,61,6,1
1,24,2,0,0,1,9,1,11,9,1
0,26,2,0,0,0,1,0,2,1,0
1,35,0,0,0,0,6,1,130,6,0
0,26,2,0,0,0,0,0,4,8,0
1,22,2,1,0,4,6,0,36,9,1
1,21,3,0,0,0,0,0,1,5,1
1,47,2,0,0,0,1,1,1,0,0
1,71,2,0,0,0,0,1,30,0,0
0,21,0,0,0,0,0,1,30,3,0
1,68,2,0,0,0,0,1,2,0,0
1,27,0,0,0,0,5,0,2,8,1
1,43,3,0,0,0,2,1,123,0,1
1,46,2,0,0,0,2,0,1,5,1
1,44,0,0,0,0,1,1,1,2,0
0,39,2,0,0,0,0,0,1,0,0
1,23,2,0,0,0,2,0,1,1,0
1,42,0,0,0,0,8,0,59,4,0
1,58,0,0,0,0,6,0,204,5,0
1,24,0,0,0,0,0,1,29,2,0
1,49,0,0,0,0,15,0,98,6,0
1,26,0,0,0,1,3,0,2,5,1
0,48,5,0,0,0,0,0,10,0,0
1,39,0,0,0,0,3,0,291,2,1
1,21,0,0,2,0,3,0,1,4,1
1,63,2,0,0,0,1,1,6,0,0
1,22,0,0,1,0,3,0,127,6,1
1,50,0,0,0,0,3,1,28,2,0
1,38,0,0,0,0,0,0,21,0,0
1,41,2,0,0,0,1,0,7,5,0
1,28,0,8,0,1,16,0,2,7,1
0,30,0,0,0,0,0,1,31,2,0
1,23,0,0,0,0,1,0,1,4,0
1,21,2,0,0,0,0,0,30,2,0
1,25,2,0,0,0,2,0,252,3,1
1,53,2,0,0,0,2,1,2,0,0
1,40,2,0,0,0,5,0,1,3,0
1,24,3,0,0,0,8,0,1,7,0
0,23,2,0,0,1,3,1,113,7,0
1,27,0,0,0,0,5,1,65,3,1
0,37,0,0,0,0,0,0,32,0,0
1,44,2,0,0,0,11,1,330,2,0
0,35,0,0,0,0,6,0,2,1,1
1,42,2,0,0,0,0,1,1,0,0
1,38,0,0,0,0,15,0,1,6,1
1,26,3,0,0,0,4,0,1,5,0
0,25,0,0,0,0,0,1,1,2,0
1,34,2,0,0,0,0,1,1,0,0
1,22,0,1,0,0,2,0,32,6,0
1,64,3,0,0,0,1,0,97,0,0
0,49,2,0,0,0,2,1,1,0,1
1,50,2,0,0,0,5,0,2,0,1
1,28,2,0,0,0,8,0,32,5,1
1,66,2,0,0,0,0,1,1,0,1
0,46,2,0,0,0,0,1,2,0,0
1,30,0,0,0,1,5,0,32,5,1
0,22,2,0,0,0,0,1,1,2,0
1,23,2,0,0,0,1,1,48,3,0
1,30,5,0,0,0,0,1,31,5,1
1,24,0,1,0,0,10,0,247,9,1
1,53,2,0,0,0,0,0,181,6,0
1,31,3,0,0,0,0,1,1,0,0
1,31,5,0,0,0,1,0,116,1,0
0,31,2,0,0,0,0,0,5,6,0
1,21,0,4,0,0,4,0,296,6,1
1,28,0,0,0,0,4,0,53,7,1
1,25,0,0,0,0,0,1,1,2,1
0,21,2,0,0,0,0,0,62,6,0
1,27,0,0,0,0,0,1,322,1,0
1,20,3,0,0,0,0,1,2,1,1
1,32,3,0,0,0,1,0,1,0,0
0,24,2,0,0,1,0,0,1,4,0
1,22,0,0,0,0,1,0,109,6,0
0,24,2,0,0,0,0,1,1,1,0
1,20,0,1,0,0,1,0,1,2,0
1,26,0,0,0,0,1,0,56,3,0
0,48,3,0,0,0,0,1,1,0,0
1,26,1,0,0,0,0,1,1,0,0
1,31,0,0,0,0,3,1,168,7,1
1,27,0,0,0,0,3,1,182,6,1
1,59,0,0,0,0,17,0,88,4,1
1,40,0,0,0,0,0,0,2,1,0
1,22,0,0,0,0,11,0,1,9,1
0,38,0,0,0,0,1,0,1,0,0
1,36,3,0,0,0,1,1,629,9,1
1,50,5,0,0,0,4,1,32,0,0
1,30,0,0,0,0,1,1,30,6,0
1,27,2,0,0,0,6,0,35,5,1
0,59,2,0,0,0,0,1,1,0,0
1,37,2,0,0,0,2,1,2,0,0
1,28,0,0,0,0,5,1,2,6,1
1,38,2,0,0,0,0,0,1,0,0
0,33,2,0,0,0,0,1,1,0,0
1,24,2,0,0,1,2,0,2,3,0
1,22,0,0,0,1,0,0,1,7,1
1,60,3,0,0,0,0,0,153,3,0
1,43,3,0,0,0,1,1,190,0,0
1,28,2,0,0,0,1,0,48,8,0
1,25,0,0,0,0,4,0,62,4,1
1,51,2,0,0,0,0,1,1,0,0
1,33,2,0,0,0,0,0,31,0,0
0,58,2,0,0,0,0,1,1,0,0
1,63,0,0,0,0,2,1,76,0,0
0,28,2,0,0,0,0,1,1,3,0
0,28,2,0,0,0,0,1,227,2,0
1,29,2,0,0,0,2,1,26,1,1
1,28,0,0,0,0,10,0,1,2,0
1,55,0,0,0,0,9,1,113,2,1
0,23,2,0,0,0,3,0,52,9,0
0,22,0,0,0,0,0,1,8,4,0
0,19,2,0,0,0,2,0,23,9,1
1,23,0,0,0,0,4,0,3,9,0
1,31,0,0,0,0,1,1,1,0,0
1,29,0,0,0,0,0,1,31,0,0
1,21,0,0,0,0,1,1,181,5,0
1,61,0,0,0,0,15,0,32,5,1
1,24,0,0,0,0,4,0,1,9,1
1,26,3,0,0,0,0,0,2,1,0
1,31,3,0,0,0,0,1,1,1,0
1,20,0,0,1,1,4,0,62,8,1
1,26,2,0,0,0,3,0,2,6,1
0,22,3,0,0,0,0,1,31,2,0
1,27,2,0,0,0,5,1,2,8,0
1,25,2,0,0,0,1,0,2,4,0
1,23,2,0,2,0,3,0,50,4,1
1,38,0,0,0,0,0,0,61,0,0
1,51,2,0,0,0,1,0,1,3,0
1,27,0,0,2,1,18,0,1,8,1
0,35,2,0,0,0,0,0,1,2,1
1,22,5,0,0,0,0,0,70,8,0
1,38,0,0,0,0,11,0,3,5,0
0,58,0,0,0,0,4,0,2,1,1
1,44,0,0,0,0,6,0,184,0,0
0,57,2,0,0,0,0,1,2,3,1
1,36,5,0,0,0,6,0,5,1,0
1,21,0,0,0,1,0,0,1,2,0
1,20,0,0,0,0,1,0,39,4,0
0,22,0,0,0,0,0,0,31,7,0
1,30,0,0,0,0,0,0,3,1,0
1,24,2,0,0,0,1,0,38,9,1
1,56,2,0,0,0,1,1,61,0,0
1,32,0,0,0,0,1,0,2,2,0
1,22,2,0,0,0,2,0,28,3,1
1,31,3,0,0,0,1,0,131,1,0
1,29,2,0,0,0,3,0,69,3,1
1,30,0,0,0,0,8,0,2,7,1
0,31,0,0,0,0,10,0,1,5,0
1,53,3,0,0,0,0,0,65,0,0
0,45,2,0,0,0,1,0,31,5,0
1,23,0,0,0,0,4,0,90,6,0
0,36,0,0,1,0,2,0,1,5,0
1,39,2,0,0,0,2,0,153,1,1
1,23,3,0,0,0,0,0,1,1,0
1,31,0,0,0,0,0,0,2,7,1
1,22,0,0,0,0,1,0,29,3,1
0,27,0,0,0,0,9,0,125,1,1
1,27,0,0,0,0,13,0,62,6,1
1,38,2,0,0,0,1,0,30,0,1
1,31,0,0,0,0,23,0,234,9,1
1,47,0,0,0,0,20,0,59,8,0
1,22,0,0,1,0,3,0,264,6,0
1,35,0,0,0,1,1,1,258,8,1
1,23,3,0,0,0,2,1,20,5,1
1,65,0,0,0,0,2,1,6,1,1
1,35,0,0,0,0,0,1,2,3,0
0,33,0,0,0,0,0,0,31,2,0
1,53,2,0,0,0,1,1,32,0,0
1,52,3,0,0,0,0,0,61,0,0
1,48,2,0,0,0,1,0,35,4,0
1,62,3,0,0,0,0,1,131,0,0
1,44,0,0,0,0,0,0,2,0,0
1,21,0,0,0,0,0,0,30,4,0
1,37,0,0,0,0,11,0,2,3,0
1,30,5,0,0,0,4,1,1,8,1
1,33,2,0,0,0,5,0,316,4,0
0,36,0,0,0,0,3,0,6,3,0
1,54,5,0,0,0,0,0,1,0,0
1,28,5,0,0,0,0,1,1,4,0
0,31,0,0,0,0,0,1,1,0,0
0,59,2,0,0,0,2,0,30,2,0
1,27,0,0,0,0,0,1,2,1,0
1,36,0,0,0,0,0,1,1,6,1
1,46,0,0,0,0,17,0,182,8,1
1,22,0,0,0,1,3,0,324,8,0
1,27,2,0,0,0,0,0,1,4,0
1,30,2,0,0,0,0,1,2,2,0
0,28,2,0,0,0,0,1,1,1,0
0,34,2,0,0,1,15,0,56,8,1
1,29,3,0,0,0,7,0,1,8,1
0,46,0,0,0,0,2,0,2,2,0
1,23,0,0,0,1,2,1,81,9,1
1,65,2,0,0,0,2,1,122,0,0
1,27,0,0,0,0,3,0,1,3,0
1,21,1,0,0,1,0,0,1,5,1
1,30,0,0,0,0,15,0,109,8,1
1,36,0,0,0,0,3,0,50,0,0
0,32,0,0,0,0,2,0,1,1,0
1,31,0,0,0,0,5,0,7,6,0
1,36,0,0,1,0,4,1,3,4,0
1,20,0,0,0,0,0,0,120,7,0
1,37,2,0,0,0,3,0,27,1,0
1,44,0,0,0,0,14,0,61,7,1
1,53,2,0,0,0,2,0,31,0,0
1,32,0,0,0,0,2,1,1,1,0
1,33,0,0,0,0,3,1,2,1,1
0,27,0,0,0,0,1,0,3,3,0
0,48,0,0,0,0,4,0,32,4,0
1,21,0,1,0,0,2,0,324,9,0
1,33,0,0,0,0,4,0,104,7,1
1,47,2,0,0,0,2,0,3,4,1
1,57,0,0,0,0,20,0,83,6,1
1,28,0,0,0,0,2,1,184,3,0
1,24,0,0,0,0,1,1,2,5,0
1,44,0,0,0,0,1,0,2,0,0
1,46,0,0,0,0,0,0,2,0,0
1,37,0,0,0,0,6,0,2,2,0
1,26,0,0,0,0,10,1,6,5,1
1,51,2,0,0,0,0,1,1,0,0
1,27,0,0,1,0,10,0,1,7,1
1,40,2,0,0,0,1,0,263,1,0
0,60,2,0,0,0,9,0,328,2,1
1,53,2,0,0,0,1,0,7,0,0
1,26,0,0,1,0,8,0,335,5,0
0,37,2,0,0,0,1,0,9,0,0
1,28,0,0,0,0,0,0,32,0,0
1,23,3,0,0,0,0,1,1,3,0
1,21,0,0,0,0,1,0,138,7,0
1,41,0,0,0,0,2,0,213,5,0
0,46,2,0,0,0,2,0,245,7,0
1,23,0,0,0,0,0,0,31,4,1
1,61,0,0,0,0,2,0,31,0,0
1,30,2,0,0,0,3,0,105,1,0
1,50,0,0,0,0,18,0,190,7,1
0,49,0,0,0,0,0,0,2,8,0
1,45,0,0,0,0,0,1,2,0,0
1,40,5,0,0,0,0,1,2,0,0
1,22,0,0,0,0,1,0,1,4,0
1,26,2,0,0,0,1,0,41,1,1
1,62,2,0,0,0,0,0,91,0,0
1,34,2,0,0,0,0,1,1,0,1
0,37,2,0,0,0,0,0,31,2,0
1,23,5,0,0,0,1,0,263,7,0
1,24,3,0,0,0,1,0,182,9,0
1,21,2,0,0,0,0,1,2,1,0
1,25,2,0,0,0,0,0,1,1,1
1,30,0,0,0,0,3,0,19,8,0
1,68,2,0,0,0,0,1,93,0,0
1,41,2,0,0,0,2,1,1,1,0
1,39,5,0,0,0,1,1,2,0,0
1,21,2,0,0,0,1,0,31,2,0
1,31,0,0,0,0,1,0,3,9,0
0,37,3,0,0,0,1,0,59,2,0
1,29,0,0,0,0,7,0,2,6,0
1,22,0,0,0,0,0,0,1,7,0
1,22,3,0,0,0,1,0,31,2,0
1,38,2,0,0,0,11,0,144,3,1
1,42,2,0,0,0,1,0,1,0,0
1,22,2,0,1,1,1,0,2,3,1
0,30,0,0,0,0,0,0,2,5,0
1,45,0,0,0,0,0,0,92,3,1
0,36,0,0,0,0,4,0,30,9,1
1,48,0,0,0,0,2,0,32,5,0
0,53,3,0,0,0,0,0,1,0,0
1,37,0,0,0,0,7,0,24,3,0
1,49,3,0,0,0,0,0,1,0,0
0,45,2,0,0,0,1,0,9,0,0
1,23,0,0,0,1,6,0,258,8,1
1,24,0,0,0,0,0,0,32,7,0
1,29,0,0,0,0,0,0,2,1,0
1,24,0,0,0,0,0,0,1,2,0
1,50,0,0,0,0,11,0,62,8,0
1,34,0,0,1,0,10,0,205,6,1
1,41,3,0,0,0,1,0,2,1,0
1,23,0,0,0,0,0,0,1,1,0
0,22,2,0,0,0,0,1,62,4,0
1,36,5,0,0,0,0,0,22,0,0
1,30,2,0,0,0,22,0,4,4,1
1,21,0,0,0,0,0,0,2,9,1
0,53,2,0,0,0,0,0,2,0,0
1,39,0,0,0,0,3,0,2,1,0
0,25,0,0,0,0,2,0,203,8,0
1,24,2,0,0,0,1,0,31,2,0
1,25,0,0,1,1,7,1,31,4,1
0,25,0,0,0,0,1,1,1,8,0
1,27,0,0,0,0,1,0,267,4,0
1,71,0,0,0,0,8,0,143,0,0
1,39,0,0,4,0,10,1,254,8,0
0,37,0,0,0,0,0,0,257,4,0
1,20,0,0,0,2,0,0,68,4,1
0,29,0,0,0,0,3,0,118,4,0
1,22,0,0,0,0,2,0,31,4,1
1,26,0,0,0,0,4,0,84,6,1
1,22,0,0,0,0,1,0,305,2,0
0,24,0,0,0,0,0,0,31,2,0
0,47,0,0,0,0,19,0,1,9,1
1,21,5,0,0,0,1,0,30,3,1
0,23,5,0,0,0,0,1,31,9,0
0,20,2,0,0,0,1,0,18,7,1
1,53,0,0,0,0,13,0,141,8,0
0,23,0,0,0,0,0,0,31,1,0
1,27,4,0,0,0,3,1,31,6,0
1,55,2,0,0,0,18,0,52,1,1
0,53,0,0,0,0,0,0,1,0,0
0,23,0,0,0,0,0,0,30,6,1
1,55,0,0,0,0,19,0,151,7,0
1,26,0,0,0,1,5,0,23,6,1
1,25,0,0,0,0,6,0,185,5,1
1,39,3,0,0,0,2,0,43,5,0
1,23,5,0,0,0,2,1,32,3,0
1,27,0,0,0,0,4,0,1,8,1
1,26,0,0,0,0,2,1,1,2,0
0,32,2,0,0,0,0,1,31,3,0
1,29,0,0,0,0,1,1,4,3,0
1,27,5,0,0,0,1,0,31,1,1
1,28,3,0,0,0,0,0,2,1,0
1,31,0,0,0,0,0,1,1,1,0
1,41,0,0,0,0,8,0,1,5,1
1,25,2,0,0,0,1,0,3,2,0
1,30,2,0,0,0,0,0,30,0,0
1,25,2,0,0,0,0,1,1,1,0
1,47,2,0,0,0,0,1,1,0,0
1,26,2,0,0,0,0,0,1,2,0
1,37,0,0,0,0,4,0,2,1,0
0,35,0,0,0,0,4,0,3,4,0
0,66,2,0,0,0,7,0,105,3,0
1,48,2,0,0,0,0,1,32,0,0
1,26,2,0,0,1,3,0,5,1,0
1,24,2,0,0,0,1,1,2,3,1
1,21,2,0,2,1,2,0,6,8,1
1,23,0,0,0,0,0,0,549,3,0
1,22,2,0,0,0,0,0,116,3,1
1,57,0,0,0,0,11,0,141,5,0
1,48,2,0,0,0,0,0,247,6,0
1,36,5,0,0,0,0,0,154,0,0
0,37,0,0,0,0,3,0,91,6,0
1,31,2,0,0,0,0,1,152,0,0
1,22,0,0,1,0,1,0,5,8,1
1,31,2,0,0,0,2,1,1,2,0
1,24,0,0,0,0,0,0,1,4,1
1,32,0,0,0,0,7,0,32,1,0
1,32,0,0,0,1,22,0,1,8,1
0,23,5,0,0,0,0,1,2,3,0
1,63,0,0,0,0,0,1,1,0,0
1,30,5,0,0,0,0,0,2,0,0
1,26,2,0,0,0,2,0,91,4,1
1,20,2,0,0,2,0,0,31,3,0
1,33,5,0,0,0,2,0,29,6,0
1,24,2,0,0,0,1,1,32,1,0
0,24,0,0,0,0,1,1,1,4,1
0,36,0,0,0,0,1,1,323,1,0
1,26,0,0,0,0,3,0,63,7,0
1,83,3,0,0,0,0,1,30,0,0
1,28,2,0,0,0,2,0,1,5,0
1,36,0,0,0,0,3,0,32,1,1
0,30,0,0,0,0,0,1,30,0,0
0,33,0,0,0,0,0,1,2,1,0
1,39,0,0,0,0,0,0,1,2,0
1,29,5,0,0,0,3,1,1,6,0
1,30,0,0,0,0,17,0,114,9,1
0,19,2,1,1,0,1,1,2,5,1
1,24,0,0,0,0,1,0,1,0,1
1,34,2,0,0,0,5,0,53,2,0
1,36,3,0,0,0,11,0,227,6,0
1,35,0,0,0,0,7,0,32,5,0
1,24,0,0,0,1,0,0,1,2,0
1,26,2,0,0,0,0,1,40,1,0
0,22,0,0,0,0,0,1,31,5,0
1,26,2,0,0,0,8,0,3,3,0
1,28,0,0,0,0,14,0,1,6,1
1,32,2,0,0,0,2,0,2,3,0
1,32,0,0,0,0,0,1,31,4,0
0,32,2,0,0,0,1,1,1,2,1
1,33,0,0,0,0,5,1,6,7,1
1,29,0,0,1,0,16,0,160,9,0
1,34,2,0,0,0,1,1,1,2,1
0,37,5,0,0,0,0,1,1,0,1
1,43,2,0,0,0,0,1,1,0,0
1,47,2,0,0,0,2,0,1,3,0
0,21,2,0,0,0,1,0,28,8,0
1,25,0,0,0,0,3,1,3,5,1
0,23,0,0,0,0,1,0,2,2,0
1,39,2,0,0,0,2,1,31,1,1
1,22,2,0,0,0,0,1,1,2,0
1,35,0,0,0,0,13,0,36,7,1
1,20,0,0,0,0,0,0,2,2,0
1,33,5,0,0,0,0,0,2,0,0
1,21,5,0,0,0,0,0,2,2,1
1,43,0,1,0,0,20,0,2,7,0
1,25,0,0,1,1,3,0,1,7,1
1,48,0,1,0,0,25,0,7,9,1
1,22,0,0,0,1,1,1,2,6,1
1,52,0,1,0,0,9,1,50,7,1
1,26,2,0,0,0,5,0,66,3,1
1,67,0,0,0,0,4,1,176,6,1
1,34,0,0,0,0,4,1,2,1,0
1,56,2,0,0,0,4,1,1,0,1
1,22,0,0,0,0,0,0,2,3,0
1,63,0,0,0,0,25,0,1978,8,0
0,34,2,0,0,0,0,0,1,1,0
0,32,4,0,0,0,3,1,24,5,0
1,23,0,0,0,1,0,0,171,2,0
1,28,0,0,0,0,1,0,6,3,1
1,29,0,0,0,0,2,1,28,3,0
1,27,2,0,0,0,1,0,42,8,0
1,37,0,0,0,0,6,0,69,4,1
1,51,2,0,0,0,0,1,28,0,0
1,43,5,0,0,0,3,0,32,1,0
1,51,2,0,0,0,0,0,29,0,0
1,20,0,0,0,1,1,1,146,6,1
1,41,0,0,0,0,1,1,117,1,0
1,57,5,0,0,0,0,1,73,0,0
1,26,2,0,0,0,4,1,294,6,1
0,39,2,0,0,0,1,1,256,1,1
1,21,0,0,0,1,1,0,3,7,0
1,21,0,0,1,1,1,0,3,8,1
1,42,2,0,0,0,5,0,387,3,0
0,37,0,0,0,0,1,0,3,4,0
1,24,2,0,2,0,3,0,32,3,1
1,39,5,0,0,0,0,0,61,0,0
0,34,0,0,0,0,0,0,32,0,0
1,26,0,0,1,0,4,1,32,7,1
1,58,3,0,0,0,1,0,2,1,0
1,48,2,0,0,0,1,0,1,1,0
1,24,0,0,1,0,5,0,2,4,1
1,25,0,0,0,0,0,1,1,8,0
1,26,2,0,0,0,0,0,1,3,0
1,46,2,0,0,0,0,0,32,0,0
1,24,0,0,1,1,7,1,32,8,0
1,25,2,0,0,0,1,0,96,0,0
0,21,2,0,0,0,0,1,1,4,0
1,29,0,0,0,0,4,0,60,3,0
1,24,0,0,0,0,3,1,31,2,0
1,24,0,0,0,0,1,0,32,2,1
1,36,0,0,0,0,9,1,2,7,0
1,30,0,0,0,0,5,0,2,3,1
1,24,2,0,0,0,0,1,2,6,0
0,22,2,0,0,0,1,0,61,5,0
1,38,0,0,0,0,3,0,1,1,0
1,33,0,0,0,0,0,0,3,0,0
1,25,0,0,0,0,0,0,166,8,1
1,31,0,0,3,0,25,1,118,7,1
1,24,0,0,0,0,0,0,3,3,0
1,30,2,0,0,0,1,0,155,0,0
1,30,2,0,0,0,7,0,4,6,0
1,39,0,0,0,0,13,0,2,7,1
1,46,3,0,0,0,0,1,175,1,0
1,46,5,0,0,0,0,0,6,0,0
1,23,2,0,0,0,0,1,29,5,0
0,30,0,0,0,0,4,0,31,2,0
1,40,2,0,0,0,0,0,241,1,0
0,52,0,0,0,0,0,0,3,0,0
1,23,0,1,0,1,3,0,93,8,0
1,41,5,0,0,0,2,0,52,0,0
0,26,0,0,0,0,1,1,32,1,0
1,22,2,0,1,0,1,0,20,7,1
1,42,2,0,0,0,3,0,1,3,0
1,23,0,0,3,1,6,0,17,9,1
1,33,5,0,0,0,4,0,2,2,1
1,35,0,0,0,0,0,1,60,5,0
1,28,0,0,0,0,1,0,3,2,0
1,50,2,0,0,0,1,0,2,0,1
1,26,5,0,0,0,0,0,2,1,0
1,48,0,0,0,0,3,0,93,5,0
1,21,0,0,0,0,0,0,31,4,0
1,38,4,0,0,1,25,1,22,9,1
1,32,0,0,0,0,1,0,56,6,0
1,24,3,0,0,0,3,0,98,5,1
1,51,0,0,0,0,3,0,2,1,0
1,19,2,0,0,0,1,1,205,3,1
1,32,0,0,0,0,4,0,254,4,0
0,31,2,0,0,0,1,0,1,2,1
0,29,0,0,0,0,1,0,180,4,0
1,43,3,0,0,0,0,1,1,0,0
0,25,5,0,0,0,2,0,1,3,0
1,26,0,0,0,0,9,0,217,6,1
1,27,2,0,0,0,0,0,1,9,1
1,52,2,0,0,0,1,0,91,0,1
1,27,3,0,0,0,1,1,28,0,0
0,57,3,0,0,0,1,1,207,1,0
1,47,5,0,0,0,2,1,30,0,0
1,28,0,0,0,0,3,1,2,5,1
1,32,0,0,0,0,3,0,3,0,1
1,27,0,0,0,0,5,1,1,2,1
1,53,3,0,0,0,11,1,2,1,0
1,45,3,0,0,0,0,1,92,0,1
1,29,0,0,0,0,2,0,1,4,0
0,42,2,0,0,0,0,1,1,0,0
1,33,0,0,0,0,0,0,31,1,1
1,26,2,0,0,0,4,1,188,3,1
0,28,2,0,0,1,3,1,46,3,0
0,53,2,0,0,0,0,1,31,0,0
1,39,0,0,0,0,1,0,30,1,0
1,24,2,0,0,0,0,0,235,1,0
1,40,0,0,0,0,1,0,2,2,0
1,35,0,3,0,0,24,0,9,9,0
1,28,3,0,0,0,1,0,95,1,0
1,28,3,0,0,0,1,0,61,4,0
1,39,0,0,0,1,6,1,243,6,1
1,35,0,0,0,1,0,0,30,2,0
1,22,0,0,0,0,1,0,1,6,1
1,46,0,0,0,0,2,0,10,1,1
1,42,2,0,0,0,0,1,2,0,0
1,25,0,0,0,0,0,1,31,1,0
1,30,3,0,0,0,0,0,154,3,0
1,52,2,0,0,0,1,0,4,4,0
1,28,0,0,0,0,4,1,1,1,1
1,40,0,0,0,0,0,0,2,0,0
0,35,2,0,0,0,1,1,74,2,0
0,57,2,0,0,0,1,0,2,0,1
1,25,0,0,0,0,0,1,31,6,0
1,20,2,0,0,1,0,0,1,3,0
